group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_s,phi_s
boot_135,0.14018490108824816,0.572529236700137,1.1451826358880541,2.0002168666328655,30000,0.4317319138665311,0.3246785897879261,1.8991261138566363e-05,1.8991742041409806e-05,3.7987602757968376e-05
boot_136,0.12326389828119232,0.5262144257625558,1.054328499250649,2.0036100259372107,30000,0.3985662218644018,0.3092433460671012,1.653748572769201e-05,1.653785038697833e-05,3.313540284279936e-05
boot_137,0.1535379519359076,0.556578993244948,1.2052942652790701,2.1655403454090214,30000,0.48054266827991793,0.31948641995000565,2.1359240222458353e-05,2.1359848529306155e-05,4.625561376203803e-05
boot_138,0.1366417325316167,0.5752528038622442,1.1523288503801383,2.0031694633097112,30000,0.4196901607038564,0.3255526806955769,1.8051827161015545e-05,1.8052261662758744e-05,3.616173930651491e-05
boot_140,0.126547192740064,0.5682005824917638,1.1885445867567421,2.091769391619676,30000,0.39141635330216595,0.3232819363979347,1.53735756332465e-05,1.537389076880985e-05,3.215863414030073e-05
boot_139,0.11618343197615737,0.5404873540545412,1.0676711123607994,1.975385925963884,30000,0.3698419411205499,0.3141181618458336,1.4855412452973931e-05,1.4855706703174405e-05,2.9345753941698052e-05
boot_142,0.14303936831089165,0.5834469984142802,1.094638359371371,1.8761573242238472,30000,0.43584633697772013,0.3281609612763623,2.058907043068081e-05,2.058963565929245e-05,3.862939574528203e-05
boot_141,0.14511740751180574,0.558486302746518,0.9843437048312664,1.7625207636972857,30000,0.45329029095761175,0.32011395624141403,2.352097892218715e-05,2.3521716593920776e-05,4.145751389458836e-05
boot_143,0.12281726221629519,0.5337728442911516,1.147624009699354,2.150023220501962,30000,0.39381973136255444,0.31183837156129424,1.5108541078768221e-05,1.5108845442250911e-05,3.2484368535814695e-05
boot_144,0.16614268895379686,0.5922407045594824,1.2277691029118951,2.0730913857485165,30000,0.5020193677467178,0.3309246448202373,2.431417719872166e-05,2.43149654632268e-05,5.0407145446588164e-05
boot_145,0.1540270852431221,0.5896265032349005,1.3248800228959157,2.2469818022547376,30000,0.4665662220322361,0.33010684422733694,1.946270637232912e-05,1.9463211448021754e-05,4.373348193714096e-05
boot_146,0.1266586789397494,0.5961466768974376,1.324360060701518,2.2215339144285187,30000,0.381314673966998,0.3321406317352915,1.3871734228773593e-05,1.3871990800199733e-05,3.081709802328412e-05
boot_147,0.1301667198080996,0.5779568747032952,1.3765297078959575,2.381716989875109,30000,0.39874872242463805,0.32641696751208193,1.392268963837241e-05,1.3922948098219374e-05,3.316052203467842e-05
boot_148,0.14027434435688238,0.5784565475122317,1.3365543568866807,2.310552733191111,30000,0.42950163355113796,0.32657628994084903,1.6291629852543318e-05,1.6291983749835076e-05,3.76434875822866e-05
boot_150,0.15557003380045145,0.5835224155869035,1.2169022630115236,2.0854421878336415,30000,0.4739971524792751,0.3281848183238561,2.1605259494296243e-05,2.160588189520951e-05,4.505781760962098e-05
boot_149,0.13936741828451327,0.5602987020379169,1.1586039592189412,2.06783266676305,30000,0.43452817698309754,0.32070857269022723,1.8580679266283624e-05,1.858113959987737e-05,3.8422687450310936e-05
boot_151,0.13037681158826195,0.5792123510087459,1.2193781856654569,2.105235124116068,30000,0.3989000464409986,0.3268170529162508,1.5761109617658538e-05,1.5761440841387646e-05,3.318153886596679e-05
boot_153,0.12068162473187838,0.5882085942610905,1.2990946891816662,2.208561217663936,30000,0.3660517693441864,0.32966194327828857,1.3072217915115736e-05,1.3072445762928664e-05,2.8871296732019495e-05
boot_152,0.11788575056818903,0.5543517362937035,1.0086440573120758,1.8195019358209095,30000,0.36980426742988926,0.3187512928082301,1.6125527968772203e-05,1.6125874686429903e-05,2.934106020876461e-05
boot_155,0.11771064619090534,0.534741293575626,1.1673189212437545,2.1829601253314577,30000,0.37704620779889947,0.31216866164978724,1.3863182636449598e-05,1.386343889163003e-05,3.0263334300397695e-05
boot_156,0.09773169733179521,0.5158533904898355,0.8753109119881963,1.6968210893351563,30000,0.31973444749285557,0.3056357440553723,1.3849844591099975e-05,1.3850100353416596e-05,2.350114236908558e-05
boot_154,0.14559865288732488,0.5659041394386044,1.115537794686339,1.9712486920364096,30000,0.4513810514117866,0.32253725165727065,2.086897440836034e-05,2.086955510997568e-05,4.113908321392133e-05
boot_157,0.12118243891269052,0.5287948903473472,1.0974988892469264,2.0754718120026032,30000,0.3907134244868464,0.31013274353386466,1.544862705283434e-05,1.5448945272826182e-05,3.2063850438921604e-05
boot_158,0.11461046470381905,0.5429879432581748,1.0015041915106937,1.8444317299224229,30000,0.3638563183626539,0.3149611406409813,1.5505369579675465e-05,1.550569014161711e-05,2.859918689154391e-05
boot_159,0.13974467428952594,0.5726968589472977,1.068576572768592,1.8658677030860538,30000,0.43030231899558286,0.3247324897651303,2.02403674185485e-05,2.024091366325441e-05,3.776686708521963e-05
boot_160,0.12668718194892115,0.5240642847768853,1.0214519313860733,1.9490966300459598,30000,0.4106218721796948,0.30849951472542436,1.787247497464821e-05,1.7872900885279937e-05,3.4836010884644575e-05
boot_161,0.15107267497677282,0.5582117964611553,1.2551142850465473,2.2484553228783084,30000,0.47203427007104004,0.3200237518713566,1.9881701001270796e-05,1.9882228057955445e-05,4.470430150759037e-05
boot_164,0.13091132777357556,0.5798149727094769,1.1522262655787712,1.9872309612744472,30000,0.4002988501897122,0.3270088233749428,1.6794656302541087e-05,1.6795032391603232e-05,3.337560836420116e-05
boot_162,0.15671398307061013,0.589351818823883,1.2142546888427974,2.060322289775872,30000,0.4748261125040731,0.3300207293600088,2.1941499973045694e-05,2.194214189772017e-05,4.520788403729792e-05
boot_163,0.12957642561423033,0.5613942315413788,1.2083520827095033,2.1524127160904736,30000,0.4035511921921274,0.3210671997246381,1.5717009476833935e-05,1.5717338849585468e-05,3.3830200002950575e-05
boot_165,0.14371526654966627,0.5736085478823243,1.269849514702057,2.21379112879358,30000,0.442135526044576,0.32502540996735146,1.7900290058865057e-05,1.790071729624088e-05,3.962844914945986e-05
boot_166,0.11831643041459532,0.569284984148146,1.218787897733013,2.1409099689442113,30000,0.3655622542118125,0.32363268227963443,1.3456866167750222e-05,1.3457107621745249e-05,2.881045586054953e-05
boot_167,0.14321569093773315,0.5754581658365564,1.275103274220746,2.215805335505318,30000,0.43979623971670856,0.32561844311775706,1.77151116043984e-05,1.7715530047854308e-05,3.925416600134036e-05
boot_168,0.16569374603166062,0.6155915278705362,1.2128462829263928,1.970212759623073,30000,0.4900500465285604,0.3380905903999374,2.438763886180942e-05,2.438843189683543e-05,4.80503997103435e-05
boot_169,0.14218252626364583,0.622523701201787,1.3517960837779541,2.17147729663674,30000,0.4179453800690549,0.3401710116135169,1.6533716991611464e-05,1.653408148471011e-05,3.5903382564789883e-05
boot_172,0.14394904082124202,0.5722974504262067,1.279346068886077,2.235456523409829,30000,0.44342986289654973,0.3246040349554532,1.7820045700221936e-05,1.7820469115653992e-05,3.98368839348121e-05
boot_171,0.1432325705983916,0.5855209830809084,1.181373366896163,2.017644800157262,30000,0.43556808026596794,0.32881605221778637,1.9123605307849535e-05,1.9124092936656453e-05,3.858562667136912e-05
boot_170,0.1515848247178033,0.6000294861436943,1.1526331411609163,1.9209608323896354,30000,0.4547065538520498,0.3333424337961989,2.1704632179717884e-05,2.1705260319306675e-05,4.1694954930209076e-05
boot_173,0.15773128419868568,0.5784430932302499,1.1559968581352549,1.9984625482858158,30000,0.48295383654405244,0.32657200156596716,2.33695468326977e-05,2.3370275036346974e-05,4.6704619403278355e-05
boot_174,0.14793569935172277,0.5823471701822134,1.1637915200476063,1.9984496871229958,30000,0.4512466752957268,0.32781274086162404,2.057375842117246e-05,2.0574322809368676e-05,4.1116748981150345e-05
boot_175,0.13481186674121168,0.5609794685806412,1.1019011508742511,1.9642450616993519,30000,0.42003099324168913,0.32093149551075567,1.8435328722198014e-05,1.8435781881797e-05,3.621239351988614e-05
boot_176,0.14971106920055366,0.6031902341442011,1.3116575364869987,2.1745337743207367,30000,0.44778272323178575,0.3343156521479464,1.864494858995956e-05,1.8645412113626623e-05,4.054507837721008e-05
boot_179,0.15566549175360042,0.5714487833211882,1.1328276032467939,1.9823781873555542,30000,0.4799216423299567,0.3243308351412057,2.3274751213984546e-05,2.3275473521792022e-05,4.614079100997226e-05
boot_178,0.12360897604120215,0.5628937448483123,1.1344565151977177,2.015400820457561,30000,0.3843778881562849,0.32155710261610737,1.5490047848408828e-05,1.5490367777126237e-05,3.121929992720959e-05
boot_180,0.1596079104741425,0.5907768706401749,1.2277054371853968,2.078120349997853,30000,0.4829415322590392,0.33046710655783795,2.2472645965601933e-05,2.2473319345534364e-05,4.67022622639554e-05
boot_177,0.12667506245753143,0.5482985473562504,1.1390029121514695,2.0773407437306526,30000,0.3999027021264794,0.3167406382411586,1.603965167072286e-05,1.6039994705293357e-05,3.332053453052983e-05
boot_181,0.1375632467262136,0.5648049226229862,1.0726669372756745,1.899181282440224,30000,0.4269416409556912,0.32217987982747,1.9614319534473526e-05,1.9614832509930146e-05,3.725212276105934e-05
boot_182,0.1294802540209663,0.56410919336429,1.286117007108267,2.279907901230958,30000,0.4021434257954822,0.3219533788817602,1.4751516341741104e-05,1.4751806490427121e-05,3.3632760174954924e-05
boot_183,0.14144184558835363,0.5943151722708491,1.2842636259780855,2.160913410759778,30000,0.4265506696845513,0.3315713371368028,1.7211083746209754e-05,1.7211478717145215e-05,3.7192515178885594e-05
boot_184,0.14310466259817592,0.5504316897093837,1.129982133193235,2.0529016666715565,30000,0.4507578683088684,0.31745132831567213,1.998855177230654e-05,1.9989084509440672e-05,4.103562490466935e-05
boot_189,0.1403324688858202,0.5638301362000313,0.994815434927532,1.764388547288645,30000,0.4359629686346588,0.321862461895638,2.190371385404226e-05,2.190435356963259e-05,3.8647790574020885e-05
boot_186,0.14864778180738003,0.5552631261402663,1.122451761834007,2.021477222225021,30000,0.46586784715974455,0.3190524088707363,2.1573229730209416e-05,2.1573850287047292e-05,4.361104695095884e-05
boot_188,0.13484170522839836,0.5831434206321018,1.1334075890888953,1.9436172114577428,30000,0.4109892026433225,0.3280649018743279,1.7950081485689208e-05,1.7950511103205226e-05,3.488892233465299e-05
boot_185,0.13038092910495094,0.5500625608834985,1.1832484343292224,2.1511161065547064,30000,0.41084041883177175,0.3173285140849411,1.6208632321667277e-05,1.6208982622253453e-05,3.4867403589594744e-05
boot_187,0.14880208497574832,0.5813939716043042,1.261219272091075,2.1693022867279725,30000,0.4543109998055197,0.32751047999549054,1.9189249201716322e-05,1.9189740183991666e-05,4.162834726284879e-05
boot_190,0.14007139164277305,0.6028925088009558,1.12964982561838,1.873716805446877,30000,0.419060677921709,0.33422417424830475,1.92491780639688e-05,1.9249672117790492e-05,3.606843414644622e-05
boot_191,0.12750461668809218,0.5468295763514358,1.105978974329645,2.022529545144529,30000,0.4031453077092408,0.3162498679413488,1.669814110383814e-05,1.669851288267059e-05,3.377323566517781e-05
boot_192,0.13919747953639786,0.5787775095388867,1.3841160191862572,2.3914474843519495,30000,0.4260719420280019,0.32667856660578254,1.5521533795686648e-05,1.5521855026349797e-05,3.711970115523988e-05
boot_195,0.11843445904141903,0.5497911581322514,1.1917588030940107,2.167657273977722,30000,0.3733026458991259,0.3172381701624357,1.3739869058464842e-05,1.3740120775078573e-05,2.978387274343148e-05
boot_194,0.10656634324034298,0.5461909804635103,1.009173692026794,1.847657189744118,30000,0.3371677945785287,0.3160361717693381,1.3765471501727137e-05,1.3765724157305253e-05,2.5434339211279343e-05
boot_193,0.12841962206979277,0.5515790525423625,1.0740091488330055,1.947153619925621,30000,0.4040153108440835,0.31783262691476644,1.7407343880724807e-05,1.740774791093024e-05,3.389555935952049e-05
boot_196,0.15873336338472308,0.5569018628244732,1.1480062271306,2.061415670811706,30000,0.49663612020147113,0.31959277815678805,2.3930991097783734e-05,2.393175471192902e-05,4.933329419319236e-05
boot_197,0.13349309501050916,0.5512994795196215,1.1350697765911293,2.058898690744602,30000,0.4201012953050111,0.3177397794644101,1.7592878720557334e-05,1.7593291409413414e-05,3.622280464872953e-05
boot_198,0.11755561452283936,0.5458435057253055,1.1268490093251977,2.064417726886508,30000,0.3720773452933136,0.3159198062769476,1.435157286845822e-05,1.4351847497238426e-05,2.962820838687077e-05
boot_199,0.14557829503154615,0.5936382852783643,1.2612674050355608,2.124639593357994,30000,0.4393038310942344,0.33136054460262293,1.843835345298927e-05,1.843880676130436e-05,3.917581889934433e-05
boot_200,0.13351299867668256,0.587468132999244,1.4038583114407053,2.3896756821063376,30000,0.4052600873034385,0.3294292319035627,1.425731644882251e-05,1.4257587482071216e-05,3.4071010091409316e-05
boot_201,0.13059905001795352,0.5832209202721459,1.4109257587814372,2.419196070886934,30000,0.39803423082734135,0.32808942880585856,1.3666193416845753e-05,1.3666442441173382e-05,3.3061803856689086e-05
boot_204,0.13502799557869177,0.538961402233709,0.9980992247125766,1.8518936988362895,30000,0.4305339633212603,0.31360213810497806,2.0412375077070192e-05,2.0412930645599206e-05,3.780257763736736e-05
boot_203,0.13306576118123906,0.5628085548785401,1.0489627388720226,1.8638002741418875,30000,0.41381814836111186,0.3215293003616647,1.8938596785620315e-05,1.8939075024960836e-05,3.5298653223515785e-05
boot_202,0.12983935101660377,0.5738582711206367,1.2072146501629715,2.1036808405767324,30000,0.3993467652225564,0.32510557416101066,1.5802161767632837e-05,1.5802494719070016e-05,3.324340537382259e-05
boot_205,0.1106580494819924,0.5193846970181168,1.0051472441920888,1.9352654207234525,30000,0.36056975397932634,0.30687192281318965,1.456886053759414e-05,1.456914354535476e-05,2.819515971288135e-05
boot_206,0.12256062370761854,0.5417781448786517,0.9957669709311411,1.8379607600343024,30000,0.3895996801474328,0.31455371053452785,1.7363513474056452e-05,1.736391547216347e-05,3.191419527838895e-05
boot_207,0.1291379108120836,0.5782669880503294,1.1280981735101574,1.9508258240948964,30000,0.39547167440793335,0.3265158623526023,1.676680201827154e-05,1.6767176860851313e-05,3.270984161731514e-05
boot_208,0.14400660457938805,0.5775591635965523,1.1979216695869952,2.074110749325398,30000,0.4413127432460011,0.3262900702096734,1.9042140478761902e-05,1.904262396185599e-05,3.94965110546469e-05
boot_212,0.09812330177968216,0.5260087995927394,1.082176759521164,2.0573358475353185,30000,0.3173492033729249,0.3091723190470695,1.1298053372257912e-05,1.1298223569501778e-05,2.324424036300445e-05
boot_209,0.13301639640574273,0.544523937027527,1.0674891339508312,1.9604080947810878,30000,0.4216012742517527,0.31547732806578543,1.8590801104322557e-05,1.859126193959322e-05,3.644646039857409e-05
boot_213,0.12922059525936871,0.5302531701403008,1.0122654957442556,1.9090229964611398,30000,0.4159550906120593,0.3106337768815237,1.8653444749180015e-05,1.8653908695386954e-05,3.561074067338012e-05
boot_210,0.15026490884589033,0.6407004716764099,1.6364250344292712,2.5541186666329767,30000,0.43486080190168164,0.3455275694111627,1.5063426217496561e-05,1.5063728765985665e-05,3.8474550830300126e-05
boot_211,0.1219218469412372,0.5361288106793137,1.0672764743864018,1.9907090481373046,30000,0.38994261690316867,0.31264100817172735,1.6054331576420325e-05,1.6054675239193182e-05,3.196018726356781e-05
boot_214,0.11079799606139051,0.5405843339716321,0.9826757964822244,1.8178029490099719,30000,0.3526594713574767,0.3141509158344052,1.4984627615344057e-05,1.4984927006745442e-05,2.7239644503561036e-05
boot_215,0.13509026710396377,0.5751295151828664,1.26954622884767,2.207409279706344,30000,0.4149781678829275,0.32551319055603734,1.6067204294060852e-05,1.6067548508173367e-05,3.5467655679073716e-05
boot_216,0.09790726328025817,0.4957204157646986,0.8964070838702427,1.808291640535814,30000,0.32801763354296887,0.29845405688024834,1.3497111759490281e-05,1.3497354659896018e-05,2.4407153600837085e-05
boot_217,0.13061979222149725,0.596190292764752,1.1448802595160725,1.920326904698238,30000,0.3932196720737744,0.3321541701621099,1.6873243815782545e-05,1.687362343279886e-05,3.2402873057750294e-05
boot_219,0.13372964861505135,0.5386066786996772,1.051486724674051,1.9522348427104292,30000,0.4265594845819718,0.31348200789428293,1.905149993885502e-05,1.905198389734843e-05,3.7193946787161645e-05
boot_218,0.13923573259758046,0.5793609786240944,1.0821947003978185,1.8679109231137512,30000,0.42593915223903944,0.3268643663798567,1.9861108169963714e-05,1.9861634135382373e-05,3.709976335236968e-05
boot_220,0.1466576571559664,0.5687027343478344,1.203270267249601,2.1158158640286184,30000,0.4533914651567814,0.32344442735368645,1.9601489181714915e-05,1.9602001486275014e-05,4.1474225711373226e-05
boot_221,0.12104932596850647,0.5458727160551923,0.9623722151232056,1.7629974659255578,30000,0.38311846662300736,0.3159295908996955,1.761366095950104e-05,1.761407462395243e-05,3.105356892665181e-05
boot_222,0.11770208123822375,0.5467569891582659,0.9655506335423986,1.7659593799228188,30000,0.3721759024819533,0.31622558836939624,1.6784158172152907e-05,1.678453379117957e-05,2.9640804886165073e-05
boot_223,0.14022385493330658,0.5385668048374428,1.1216976343453195,2.082745583779314,30000,0.4472957147181564,0.3134685001287447,1.942833966944041e-05,1.94288429629877e-05,4.0465336879104426e-05
boot_224,0.09500671610524636,0.5580667582566101,1.0638122552563711,1.9062455154643152,30000,0.29689384856678935,0.31997607618306934,1.1075707329335514e-05,1.1075870893474759e-05,2.1113329220548e-05
boot_225,0.11663602901970785,0.5116893209734212,1.0048727777351598,1.9638337884861898,30000,0.3834256696925787,0.30416916775833625,1.5832920142090316e-05,1.583325439096013e-05,3.1093879954664834e-05
boot_226,0.11873780822468183,0.531945469404032,1.1005502032600996,2.0689154557385496,30000,0.3815017007397616,0.31121378527785387,1.4906827605873914e-05,1.4907123896441946e-05,3.084157902995821e-05
boot_229,0.09597700244689168,0.48103775944792426,0.8230111959346875,1.71090767776575,30000,0.3274574079903324,0.2930684431221177,1.4229133551639066e-05,1.4229403514416356e-05,2.434519572284189e-05
